country_code,country,year,value
DEU,Germany,2015,0.514426137125456
DEU,Germany,2016,0.491747008445174
DEU,Germany,2017,1.50949485109628
DEU,Germany,2018,1.73216879766942
DEU,Germany,2019,1.44565976888253
DEU,Germany,2020,0.144877925813982
DEU,Germany,2021,3.06666666666673
DEU,Germany,2022,6.87257438551097
DEU,Germany,2023,5.94643667725823
DEU,Germany,2024,2.2564981433876
DEU,Germany,2025,2.17178770949721
FRA,France,2000,1.67595988720928
FRA,France,2001,1.63478079549599
FRA,France,2002,1.92341228727064
FRA,France,2003,2.09847219146919
FRA,France,2004,2.14208964640239
FRA,France,2005,1.74586936380487
FRA,France,2006,1.67512449608726
FRA,France,2007,1.4879980595386
FRA,France,2008,2.81286194914785
FRA,France,2009,0.0876204781574653
FRA,France,2010,1.53112270420919
FRA,France,2011,2.11159795175
FRA,France,2012,1.9541953161351
FRA,France,2013,0.863715497861804
FRA,France,2014,0.50775882293799
FRA,France,2015,0.0375143805125182
FRA,France,2016,0.183334861123765
FRA,France,2017,1.03228275064681
FRA,France,2018,1.85081508315493
FRA,France,2019,1.10825492288294
FRA,France,2020,0.476498852725065
FRA,France,2021,1.64233141038394
FRA,France,2022,5.22236748369725
FRA,France,2023,4.8783572650844
FRA,France,2024,1.99904942291463
FRA,France,2025,0.943770212469976
GBR,United Kingdom,2000,1.18295624210408
GBR,United Kingdom,2001,1.53234960272418
GBR,United Kingdom,2002,1.52040245947455
GBR,United Kingdom,2003,1.37650038542013
GBR,United Kingdom,2004,1.39039756680422
GBR,United Kingdom,2005,2.0891364902507
GBR,United Kingdom,2006,2.4556616643929
GBR,United Kingdom,2007,2.38656150773327
GBR,United Kingdom,2008,3.52140856342539
GBR,United Kingdom,2009,1.96173173560109
GBR,United Kingdom,2010,2.49265472467065
GBR,United Kingdom,2011,3.8561124468282
GBR,United Kingdom,2012,2.5732347965453
GBR,United Kingdom,2013,2.29166666666659
GBR,United Kingdom,2014,1.45112016293279
GBR,United Kingdom,2015,0.36804684232536
GBR,United Kingdom,2016,1.0084173681141
GBR,United Kingdom,2017,2.55775577557747
GBR,United Kingdom,2018,2.29283990345938
GBR,United Kingdom,2019,1.73810460086513
GBR,United Kingdom,2020,0.989486703772491
GBR,United Kingdom,2021,2.51837109614213
GBR,United Kingdom,2022,7.92204883147902
GBR,United Kingdom,2023,6.79396706793963
GBR,United Kingdom,2024,3.2715729463592
GBR,United Kingdom,2025,3.88306881626
IND,India,2000,4.0094359104519
IND,India,2001,3.77929312235637
IND,India,2002,4.29715203929562
IND,India,2003,3.80585899528853
IND,India,2004,3.76725173477517
IND,India,2005,4.24634362031924
IND,India,2006,5.79652337561634
IND,India,2007,6.37288135593231
IND,India,2008,8.34926704907575
IND,India,2009,10.8823529411764
IND,India,2010,11.9893899204245
IND,India,2011,8.9117933648336
IND,India,2012,9.47899691419793
IND,India,2013,10.0178784746104
IND,India,2014,6.66565671867899
IND,India,2015,4.90697344127249
IND,India,2016,4.94821634062134
IND,India,2017,3.32817337461305
IND,India,2018,3.93882646691643
IND,India,2019,3.72950573539123
IND,India,2020,6.6234367762853
IND,India,2021,5.13140747176364
IND,India,2022,6.69903414079858
IND,India,2023,5.64914318907925
IND,India,2024,4.95303550973661
IND,India,2025,2.39884954182294
JPN,Japan,2000,-0.676578683595175
JPN,Japan,2001,-0.740055504162738
JPN,Japan,2002,-0.923494026942321
JPN,Japan,2003,-0.256541816316025
JPN,Japan,2004,-0.0085733882031027
JPN,Japan,2005,-0.282946068764391
JPN,Japan,2006,0.249355116079085
JPN,Japan,2007,0.060039454498669
JPN,Japan,2008,1.3800788616492
JPN,Japan,2009,-1.35283672951719
JPN,Japan,2010,-0.728243207517779
JPN,Japan,2011,-0.27245561610124
JPN,Japan,2012,-0.0440645104432602
JPN,Japan,2013,0.335037912184741
JPN,Japan,2014,2.75922671353253
JPN,Japan,2015,0.795279630579839
JPN,Japan,2016,-0.127258844489754
JPN,Japan,2017,0.484199796126385
JPN,Japan,2018,0.989094598021848
JPN,Japan,2019,0.46877615938395
JPN,Japan,2020,-0.024995834027731
JPN,Japan,2021,-0.233352779398264
JPN,Japan,2022,2.49770278172255
JPN,Japan,2023,3.26813365933163
JPN,Japan,2024,2.73853681635241
JPN,Japan,2025,3.17253034260248
KOR,"Korea, Rep.",2000,2.25916580080157
KOR,"Korea, Rep.",2001,4.06657587897792
KOR,"Korea, Rep.",2002,2.76226210296599
KOR,"Korea, Rep.",2003,3.51487451459939
KOR,"Korea, Rep.",2004,3.59066298882578
KOR,"Korea, Rep.",2005,2.75379162735039
KOR,"Korea, Rep.",2006,2.24234028518921
KOR,"Korea, Rep.",2007,2.53457382137932
KOR,"Korea, Rep.",2008,4.67389655533408
KOR,"Korea, Rep.",2009,2.7564965449393
KOR,"Korea, Rep.",2010,2.93928652655686
KOR,"Korea, Rep.",2011,4.0259650043609
KOR,"Korea, Rep.",2012,2.18707104433314
KOR,"Korea, Rep.",2013,1.30134754547413
KOR,"Korea, Rep.",2014,1.27477446401322
KOR,"Korea, Rep.",2015,0.70633177245575
KOR,"Korea, Rep.",2016,0.971685739912168
KOR,"Korea, Rep.",2017,1.94433230786366
KOR,"Korea, Rep.",2018,1.47583935002645
KOR,"Korea, Rep.",2019,0.383000303608136
KOR,"Korea, Rep.",2020,0.537288023411737
KOR,"Korea, Rep.",2021,2.49833333333339
KOR,"Korea, Rep.",2022,5.08951365062842
KOR,"Korea, Rep.",2023,3.5974562502901
KOR,"Korea, Rep.",2024,2.32174328643542
KOR,"Korea, Rep.",2025,2.12309421458659
SAU,Saudi Arabia,2000,-1.12499838517645
SAU,Saudi Arabia,2001,-1.12094804896791
SAU,Saudi Arabia,2002,0.247186492339686
SAU,Saudi Arabia,2003,0.612195358172966
SAU,Saudi Arabia,2004,0.5155078977673
SAU,Saudi Arabia,2005,0.479231671630955
SAU,Saudi Arabia,2006,2.20902314069647
SAU,Saudi Arabia,2007,4.16782358431579
SAU,Saudi Arabia,2008,9.87024816760266
SAU,Saudi Arabia,2009,5.0572227614833
SAU,Saudi Arabia,2010,5.33941733020905
SAU,Saudi Arabia,2011,5.8262163739404
SAU,Saudi Arabia,2012,2.86627029905053
SAU,Saudi Arabia,2013,3.51104209799866
SAU,Saudi Arabia,2014,2.24185348779063
SAU,Saudi Arabia,2015,1.22269318552328
SAU,Saudi Arabia,2016,2.05347076823965
SAU,Saudi Arabia,2017,-0.834845735027162
SAU,Saudi Arabia,2018,2.46594308994843
SAU,Saudi Arabia,2019,-1.19298644533328
SAU,Saudi Arabia,2020,3.37234961012303
SAU,Saudi Arabia,2021,3.06328988941548
SAU,Saudi Arabia,2022,2.47407371925372
SAU,Saudi Arabia,2023,2.32708518362706
SAU,Saudi Arabia,2024,1.68792112375809
SAU,Saudi Arabia,2025,2.08420853585036
SGP,Singapore,2000,1.36162392448456
SGP,Singapore,2001,0.997197956155943
SGP,Singapore,2002,-0.391676866585049
SGP,Singapore,2003,0.507905300237551
SGP,Singapore,2004,1.66272719863072
SGP,Singapore,2005,0.425106276569107
SGP,Singapore,2006,0.965657519018511
SGP,Singapore,2007,2.10980166714574
SGP,Singapore,2008,6.63544058395309
SGP,Singapore,2009,0.589142019610516
SGP,Singapore,2010,2.82884527612958
SGP,Singapore,2011,5.25115624639373
SGP,Singapore,2012,4.58084479423094
SGP,Singapore,2013,2.36439793742726
SGP,Singapore,2014,1.03316955857629
SGP,Singapore,2015,-0.521975611895763
SGP,Singapore,2016,-0.529809760375464
SGP,Singapore,2017,0.576763191179996
SGP,Singapore,2018,0.438784215129623
SGP,Singapore,2019,0.567829988405447
SGP,Singapore,2020,-0.172111865925382
SGP,Singapore,2021,2.31610315765146
SGP,Singapore,2022,6.13095418919732
SGP,Singapore,2023,4.83372362825798
SGP,Singapore,2024,2.38951123595017
SGP,Singapore,2025,0.902998495002676
USA,United States,2000,3.37685727149929
USA,United States,2001,2.82617111885407
USA,United States,2002,1.58603162650601
USA,United States,2003,2.27009497336115
USA,United States,2004,2.67723669309172
USA,United States,2005,3.3927468454955
USA,United States,2006,3.22594410070404
USA,United States,2007,2.85267248150138
USA,United States,2008,3.839100296651
USA,United States,2009,-0.355546266299747
USA,United States,2010,1.6400434423899
USA,United States,2011,3.156841568622
USA,United States,2012,2.06933726526067
USA,United States,2013,1.46483265562717
USA,United States,2014,1.62222297740817
USA,United States,2015,0.118627135552451
USA,United States,2016,1.26158320570536
USA,United States,2017,2.13011000365961
USA,United States,2018,2.44258329692817
USA,United States,2019,1.81221007526021
USA,United States,2020,1.23358439630629
USA,United States,2021,4.69785886363742
USA,United States,2022,8.00279982052121
USA,United States,2023,4.11633838374488
USA,United States,2024,2.94952520485207
USA,United States,2025,
